Location,Region,Year,Month Number,Month Name,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,24,08:30,141,268,180,2,114,10,56,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",North,2023,2,February,25,14:30,203,158,188,8,12,35,47,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,25,14:30,203,158,188,8,12,35,47,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,25,14:30,203,158,188,8,12,35,47,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,08:30,288,369,420,2,122,22,66,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,2,February,27,10:30,299,329,299,2,20,48,27,e_Very_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,1,08:30,199,35,345,2,42,22,25,d_Unhealthy
"Knowledge park, Greater Noida",North,2023,3,March,2,09:00,223,301,232,7,174,22,82,e_Very_Unhealthy
